text,category
"Il Fornitore è tenuto ad informare il Cliente qualora dovessero emergere esigenze tecniche o di altra natura, non dipendenti dal Cliente e tali da far prevedere uno slittamento del termine finale di rilascio del sistema informatico",warranty
Restano in ogni caso impregiudicati i diritti del Fornitore alla percezione dei corrispettivi per i servizi contrattualizzati anche se non completamente usufruiti,warranty
"Il Fornitore garantisce per vizi presenti nel sito nella fase precedente e successiva al collaudo, qualora non sia ancora avvenuta la validazione",warranty
È a carico del Fornitore qualsiasi situazione di evizione da parte di terzi,warranty
"Il Fornitore si impegna a garantire, gli interventi di manutenzione e/o di modifica necessari al fine di eliminare le difformità del software sviluppato rispetto alle specifiche tecniche e funzionali concordate nell’ Allegato A)“Capitolato tecnico per la progettazione e lo sviluppo del sistema informativo”",warranty
"Egli, inoltre, si obbliga a eliminare i comportamenti del software che dovessero rivelarsi “non accettabili” a seguito delle richieste del Cliente, effettuati in occasione di una revisione del software",warranty
La garanzia cui è tenuto il Fornitore ai sensi della presente clausola è esclusa in caso di uso del software non conforme alle istruzioni indicate nel manuale d’uso consegnato al Cliente,warranty
"Il Cliente prende atto ed accetta che, nei limiti della legislazione applicabile, non potrà avanzare alcuna richiesta di indennizzo, rimborso o risarcimento nei confronti del Fornitore per il periodo di tempo in cui non ha potuto utilizzare il Servizio.",warranty
Il Fornitore ha altresì facoltà di sospendere il prosieguo della configurazione e creazione del software in ogni momento qualora il Cliente ometta il pagamento del canone,warranty
"Le operazioni di manutenzione devono concludersi in un termine congruo, avuto riguardo alla complessità del software, alla gravità del difetto e alle difficoltà di intervento",warranty
"La manutenzione del software verrà effettuata mediante rilascio della nuova revisione, in via telematica",warranty
"a tal fine, il Cliente si obbliga sin d’ora ad autorizzare l’accesso da remoto da parte del Fornitore",warranty
"Se la tipologia delle operazioni di manutenzione da effettuare non consentisse tale modalità, il Fornitore eseguirà gli interventi presso il Cliente, mediante accesso diretto ai locali del medesimo e previo accordo sui tempi e sulle modalità di tale accesso",warranty
"Si impegnano reciprocamente le Parti, i propri dipendenti, i consulenti e amministratori a considerare come strettamente confidenziali tutti i documenti e le informazioni inerenti al servizio e all’attività svolta",warranty
Le Parti si impegnano reciprocamente ad assumere ogni necessaria precauzione al fine di salvaguardare l’accordo di riservatezza stesso,warranty
Le Parti riconoscono che quanto contenuto nell’“Offerta” e tutte le attività compiute e/o informazioni acquisite in esecuzione di quanto in essa previsto hanno natura strettamente confidenziale e non potranno essere divulgate a terzi,warranty
"Ciascuna parte deve, in particolare, assicurarsi che la comunicazione delle informazioni riservate di pertinenza dell’altra parte sia limitata al personale della propria organizzazione e agli eventuali fornitori e consulenti esterni che abbiano necessità di conoscerle per le finalità connesse al progetto di sviluppo del software e che siano soggetti ai medesimi obblighi di riservatezza e confidenzialità previsti nel presente articolo",warranty
Il Fornitore si impegna a non divulgare,warranty
le caratteristiche e le configurazioni dei sistemi informatici del Cliente,warranty
i servizi erogati al Cliente,warranty
"i dati commerciali, i costi e qualsiasi altra informazione idonea a rappresentare la situazione finanziaria del cliente",warranty
"i dati tecnici, i disegni tecnici, le progettazioni e le soluzioni di progettazione, i sistemi di qualità e di sicurezza del cliente",warranty
le generalità di fornitori del cliente,warranty
,warranty
Nel caso di mancato rispetto del termine indicato per la consegna come specificato nell’“Offerta” è applicata una penale commisurata all’importo contrattuale,warranty
"L’esito negativo di ciascun collaudo comporta, comunque, l’applicazione di una penale pari al 5% dell’importo contrattuale , che potrà essere riassorbita dalla penale complessiva maturata a causa del ritardo (ove la penale complessiva sia maggiore delle penali maturate a causa di mancata accettazione)",warranty
La presenza di un Prodotto sull’Applicazione non garantisce che il Prodotto sia disponibile per l’acquisto,warranty
"I prezzi, le descrizioni o la disponibilità dei Prodotti esposti sull’Applicazione sono soggetti a modifica senza preavviso",warranty
"[<blank> si riserva altresì di comunicare al Cliente, entro 20 giorni dall'acquisto, all'indirizzo email associato al suo profilo, l'eventuale indisponibilità di uno o più dei Prodotti acquistati",warranty
Nel caso di acquisto di Prodotto non più disponibile <blank> provvederà al rimborso (sulla carta di pagamento o sul conto Pay Pal dallo stesso indicati per l'acquisto o via bonifico i cui estremi si intendono da comunicarsi successivamente alla registrazione) del prezzo e delle spese di spedizione sostenute dal Cliente],warranty
"In caso di mancata ricezione da parte di <blank> del pagamento, <blank> si riserva la facoltà di annullare l'Ordine",warranty
"Nel caso di pagamento mediante carta di credito, <blank> si riserva il diritto di richiedere l’invio della copia del documento d’identità comprovante l’effettiva titolarità della carta di credito utilizzata",warranty
L'Ordine viene eseguito nei termini precisati nella email di Conferma dell’Ordine e comunque nei 30 giorni successivi alla conferma dell'Ordine con riserva della disponibilità del Prodotto ordinato,warranty
"In caso di esaurimento dello stock o di indisponibilità del Prodotto ordinato, <blank> si impegna a informarne il Cliente al più presto e a precisare un eventuale termine di rinnovata disponibilità",warranty
"In caso di ritardi, perdite totali o parziali è facoltà del Cliente fare ricorso al trasportatore",warranty
"In caso di mancato ritiro entro il termine stabilito dal trasportatore, i Prodotti verranno restituiti a <blank> che si riserva il diritto di rimborsare il prezzo dei Prodotti, lasciando le spese di spedizione a carico del Cliente",warranty
"Non verranno sostituiti o rimborsati Prodotti danneggiati od usati, anche solo in parte",warranty
I rischi del trasporto per la restituzione dei Prodotti sono integralmente a carico del Cliente,warranty
Se i Prodotti sono stati spediti da paesi verso i quali <blank> non effettua spedizioni o se si ha ragione per qualsiasi motivo di ritenere che i Prodotti siano falsi o che non siano stati acquistati direttamente dalla Applicazione la restituzione/la richiesta di cambio non sarà possibile,warranty
"Il diritto di recesso non si applica ai beni confezionati su misura o chiaramente personalizzati o che, per loro natura, non possono essere rispediti o rischiano di deteriorarsi rapidamente",warranty
"Qualora il Cliente eserciti il diritto di recesso conformemente alle disposizioni di cui alle presenti condizioni di vendita, <blank> rimborsa le somme versate dal Cliente con le stesse modalità usate per il pagamento. Il rimborso avviene gratuitamente, entro il termine di trenta giorni dalla data in cui <blank> è venuta a conoscenza dell’esercizio del diritto di recesso da parte del Cliente",warranty
Le spese di restituzione del Prodotto sono a carico del Cliente,warranty
I Prodotti venduti beneficiano della garanzia legale di 24 mesi contro i vizi nascosti,warranty
Alcuni Prodotti possono godere di un'estensione di garanzia,warranty
"In questi casi, le modalità e la durata della garanzia vengono precisate nel certificato di garanzia consegnato insieme al Prodotto",warranty
"Quest'ultimo non copre i danni, le rotture o i malfunzionamenti dovuti al mancato rispetto delle precauzioni d'uso",warranty
Il Cliente ha diritto di restituire i Prodotti nei limiti e alle condizioni stabilite dalla legge e dal presente Contratto a condizione che sia data comunicazione dei vizi entro 2 mesi dalla loro scoperta e che venga trasmessa copia della Conferma d’Ordine,warranty
"Il Prodotto potrà essere cambiato con un Prodotto identico e inviato al Cliente a spese di <blank>, eccetto in caso di fine dello stock o di cessata produzione della gamma proposta",warranty
"In queste ipotesi, <blank> procederà al rimborso del prezzo del Prodotto al Cliente",warranty
"Le descrizioni dei Prodotti e le immagini presenti sull’Applicazione sono corrispondenti ai Prodotti, tuttavia le fotografie ed i video di presentazione vengono pubblicati sull’Applicazione a titolo descrittivo, tenuto conto del fatto che la qualità delle immagini, compresa una esatta visualizzazione delle varianti colore, può dipendere da software e da strumenti informatici utilizzati dal Cliente al momento della connessione all’Applicazione",warranty
"Il Titolare non svolge alcun tipo di moderazione dei contenuti pubblicati dall’Utente o da terzi, ma si impegna ad intervenire a fronte di segnalazioni degli Utenti o di ordini impartiti da pubbliche autorità in relazione a contenuti ritenuti offensivi o illeciti",warranty
Gli unici diritti concessi al Titolare in relazione ai contenuti forniti dagli Utenti sono quelli necessari al funzionamento ed al mantenimento di NaturaSì Online Shopping,warranty
Il Titolare non effettua alcuna moderazione preventiva sui contenuti o i link forniti da terzi mostrati su NaturaSì Online Shopping,warranty
Gli ordini sono soggetti alla disponibilità ed alla discrezionale accettazione del Titolare,warranty
"Il Titolare si riserva la possibilità di non confermare un ordine, comunicando all'Utente entro 5 giorni lavorativi dall'inserimento dell'ordine, all'indirizzo email associato al suo acquisto, l'eventuale indisponibilità di uno o più dei prodotti acquistati",warranty
"In questo caso il Titolare provvederà al rimborso del prezzo dei prodotti e, ove tutti i prodotti acquistati non fossero disponibili, delle spese di spedizione sostenute dall'Utente",warranty
Il sito può prevedere offerte differenti nel corso dell’anno,warranty
NaturaSì Online Shopping utilizza strumenti terzi per l'elaborazione dei pagamenti e non entra in alcun modo in contatto con dati di pagamento – come quelli relativi alla carta di credito – forniti dall'Utente,warranty
Nessuna variazione della fattura sarà possibile in un momento successivo all'emissione della stessa,warranty
"I prezzi, le descrizioni e la disponibilità̀ dei prodotti esposti sono soggetti a modifica senza preavviso",warranty
"Le foto inserite sono adattate in relazione allo strumento di visualizzazione e per tale ragione sono meramente indicative dell’aspetto e delle dimensioni dei prodotti, potendo gli stessi differire parzialmente dalle immagini presentate",warranty
"Anche successivamente all’invio dell’email di Conferma dell’ordine, nel caso di sopravvenuta indisponibilità di alcuni prodotti dovuta al mancato rifornimento da parte dei produttori e/o fornitori del Titolare ovvero ad altre cause non prevedibili al momento della conclusione dell’ordine, il Titolare provvederà a rimborsare l'Utente del prezzo dei prodotti ordinati e non disponibili",warranty
"Qualora l’Utente riscontri eventuali danni evidenti all'imballo e/o ai prodotti in esso contenuti o la mancata corrispondenza del numero dei colli, deve immediatamente contestarli, apponendo riserva di controllo scritta (specificando il motivo della riserva, es. ""imballo bucato"", ""imballo schiacciato"", ecc.) sulla prova di consegna del corriere od informare prontamente il Titolare",warranty
"Una volta firmata la bolla di consegna, il Cliente non potrà opporre alcuna contestazione circa le caratteristiche esteriori di quanto consegnato",warranty
"In caso di mancato ritiro entro 5 giorni lavorativi del materiale presente in giacenza presso i magazzini del corriere a causa di reiterata impossibilità di consegna al recapito indicato dall'Utente all'atto dell'ordine, i prodotti verranno restituiti al Titolare, che, a seconda della volontà dell’Utente, procederà al rimborso del prezzo dei prodotti (ma non al costo di spedizione), oppure prenderà accordi per la nuova evasione ed i relativi costi di spedizione aggiuntivi",warranty
"Se l’Utente recede dal presente contratto, gli saranno rimborsati tutti i pagamenti che ha effettuato a favore del Titolare, compresi i costi di consegna (ad eccezione dei costi supplementari derivanti dalla eventuale scelta di un tipo di consegna diverso dal tipo meno costoso di consegna standard offerto) senza indebito ritardo e in ogni caso non oltre 14 giorni dal giorno in cui il Titolare è informato della decisione dell’Utente di recedere dal presente contratto",warranty
In ogni caso l’Utente non dovrà sostenere alcun costo come conseguenza di tale rimborso,warranty
"Il rimborso può essere sospeso fino al ricevimento dei beni oppure fino all’avveduta dimostrazione da parte dell’Utente di aver rispedito i beni, se precedente",warranty
I costi della restituzione dei beni saranno a carico dell’Utente,warranty
"Non vengono sostituiti o rimborsati prodotti danneggiati od usati, anche solo in parte",warranty
"Il diritto di recesso non si applica: ai beni confezionati su misura o chiaramente personalizzati o che, per loro natura, rischiano di deteriorarsi rapidamente (come ad esempio prodotti alimentari freschi), siano sigillati e non si prestino ad essere restituiti per motivi igienici ovvero siano connessi alla protezione della salute e siano stati aperti dopo la consegna",warranty
"il diritto di recesso non si applica ai contratti di fornitura di generi alimentari, di bevande o di altri beni per uso domestico di consumo corrente forniti al domicilio dell'Utente, al suo luogo di residenza o al suo luogo di lavoro, da distributori abituali",warranty
"per le suddette categorie di prodotti, non verranno accettati in nessun caso reclami o resi inerenti alla data di scadenza",warranty
L’Utente consumatore ha diritto alla garanzia sulla conformità dei prodotti e servizi acquistati,warranty
"Salvo che per i prodotti alimentari, la garanzia ha una durata di 24 mesi a partire dalla consegna del bene e il difetto di conformità deve essere comunicato al Titolare entro 2 mesi dalla scoperta",warranty
"Il Titolare si riserva il diritto insindacabile di inibire in qualsiasi momento e senza preavviso l'accesso al sito per esteso o limitatamente ad alcune funzionalità, degli account degli Utenti per i quali si siano rilevate irregolarità di pagamento, mancato pagamento, danni di immagine a mezzo internet, linguaggio osceno, volgare o inappropriato per le funzioni di commento e recensione, ripetuti e continui tentativi d'ordine non conclusi, attacchi informatici o qualsiasi altra attività, esplicita o implicita, che possa recare danno diretto o indiretto al Titolare",warranty
Il Servizio è fornito “così com'è”,warranty
"Il Servizio è fornito dal Titolare “così com'è”, senza alcuna garanzia espressa o implicita per la sua accuratezza o disponibilità",warranty
"In caso di interruzione definitiva, il Titolare agirà come possibile per permettere agli Utenti di prelevare le proprie informazioni ospitate presso il Titolare",warranty
Il Titolare garantisce la corretta conservazione e la qualità dei prodotti alimentari esclusivamente fino al momento della consegna presso il luogo indicato dall’Utente,warranty
"L'utente è responsabile della precisione, della completezza e della riservatezza di tali informazioni di base sull'abbonato, nonché di tutte le attività svolte con tale account, incluse le attività svolte da altre persone a cui sono state fornite le informazioni di base",warranty
Evernote non è inoltre responsabile della disponibilità di Internet e degli altri servizi di telecomunicazione necessari per accedere al Servizio,warranty
"L'utente accetta altresì che Evernote abbia il diritto di scegliere di non accettare, pubblicare, archiviare, visualizzare, pubblicare o trasmettere alcun contenuto, a propria esclusiva discrezione",warranty
"Infine, l'utente prende atto e accetta che Evernote, nell'eseguire le operazioni tecniche necessarie per fornire il Servizio ai proprio utenti, potrebbe apportare modifiche al Contenuto dell'utente qualora ciò sia necessario ad adattarlo e a renderlo conforme ai requisiti tecnici di reti di connessione, dispositivi, servizi o supporti",warranty
"Se veniamo a conoscenza di contenuto non conforme ai nostri Termini di servizio (incluso contenuto che vìola la proprietà intellettuale o i diritti di riservatezza di un'altra persona), ci riserviamo il diritto di annullare la condivisione o di rimuovere completamente tale contenuto",warranty
"Una volta ricevuta tale richiesta, ci impegneremo a porre tempestivamente rimedio all'impatto negativo causato dalla modifica, a estendere la durata dell'abbonamento al Servizio a pagamento per un periodo di tempo uguale alla durata dell'interruzione e/o rimborseremo una parte del costo di abbonamento al Servizio a pagamento equivalente al restante periodo di tempo non utilizzato dell'abbonamento, a seconda di ciò che riteniamo opportuno o che potrebbe essere richiesto dalla legge vigente",warranty
Evernote nega espressamente garanzie di alcun tipo nei confronti dell'utente in merito a tali software di terze parti,warranty
Evernote non accetta di assumersi alcun obbligo in merito ad alcuna azione specifica mirata all'applicazione o alla protezione dei diritti di proprietà intellettuale di terzi per loro conto,warranty
"Evernote non è pensato per i minori e qualsiasi uso del Servizio a opera di minori deve avvenire con l'assistenza, la supervisione e il consenso dei loro genitori, tutori e/o ufficiali scolastici autorizzati",warranty
"Inoltre, Evernote fa affidamento su genitori e tutori affinché si assicurino che i minori utilizzino il Servizio solo se in grado di comprendere i diritti e le responsabilità delineate nei presenti Termini e nella nostra Informativa sulla privacy",warranty
"Nella maggior parte dei casi, qualora Evernote decida di chiudere l'account, invieremo un preavviso almeno 30 giorni prima via email all'indirizzo fornito dall'utente, in modo da avere la possibilità di recuperare eventuale contenuto archiviato sui server del Servizio (salvo se stabiliamo di non avere facoltà, per legge, di inviare tale notifica o di consentire all'utente di farlo)",warranty
,warranty
"Evernote non ha alcun obbligo di riservatezza, espressa o implicita, in merito ai Contributi",warranty
"Evernote avrà il diritto di utilizzare o divulgare (o di scegliere di non utilizzare o non divulgare) tali Contributi, in qualsiasi modo",warranty
i Contributi dell'utente diventano automaticamente di proprietà di Evernote senza alcun obbligo nei confronti dell'utente da parte di Evernote,warranty
"l'utente non ha diritto di ricevere spiegazioni, compensi o rimborsi di alcun tipo da Evernote in nessuna circostanza",warranty
"Inoltre, le interazioni dell'utente con gli inserzionisti, sul o attraverso il Servizio, inclusi, senza limitazioni, tutti gli utilizzi degli annunci, tutte le transazioni commerciali e tutti gli obblighi legali associati, intercorrono unicamente tra l'utente e tali inserzionisti",warranty
"Potremmo avere un controllo ridotto o nullo di tali siti o sviluppatori e, di conseguenza, l'utente prende atto e accetta che",warranty
"Evernote non è responsabile della disponibilità di tali siti, applicazioni o contenuti esterni",warranty
Evernote non è responsabile di alcun contenuto o altro materiale o prestazione disponibile attraverso tali siti o applicazioni,warranty
"Qualora si verifichi tale rivendicazione, Evernote si impegnerà a notificare la rivendicazione, la causa o l'azione legale utilizzando le informazioni di contatto dell'utente in suo possesso, a condizione che la mancata notifica all'utente non elimini o riduca gli obblighi di manleva dell'utente ai sensi dei presenti Termini",warranty
"Nel limite massimo consentito dalla legge, il Servizio è disponibile ""così com'è""",warranty
L'USO DEL SERVIZIO E L'ACQUISTO E L'USO DI QUALSIASI SERVIZIO AVVENGONO A RISCHIO ESCLUSIVO DELL'UTENTE,warranty
"IL SERVIZIO VIENE FORNITO ""COSÌ COM'È"" E ""IN BASE ALLA DISPONIBILITÀ""",warranty
"NEL LIMITE MASSIMO CONSENTITO DALLA LEGGE, EVERNOTE ESCLUDE ESPLICITAMENTE TUTTE LE GARANZIE E LE CONDIZIONI DI ALCUN TIPO, SIANO ESSE ESPRESSE O IMPLICITE",warranty
EVERNOTE NON GARANTISCE CHE,warranty
IL SERVIZIO SODDISFERÀ TUTTI I REQUISITI DELL'UTENTE,warranty
"IL SERVIZIO SARÀ CONTINUO, TEMPESTIVO, SICURO E PRIVO DI ERRORI",warranty
TUTTI GLI ERRORI RELATIVI AL SOFTWARE O AL SERVIZIO VERRANNO CORRETTI,warranty
"NESSUNA NOTIFICA O INFORMAZIONE, PER ISCRITTO O IN VIA ORALE, OTTENUTA DALL'UTENTE DA EVERNOTE O ATTRAVERSO IL SERVIZIO COSTITUIRÀ UNA GARANZIA NON ESPRESSAMENTE INDICATA NEI PRESENTI TERMINI DI SERVIZIO",warranty
"Evernote fornisce il Servizio all'utente a condizione che questi accetti le disposizioni in materia di risoluzione delle controversie descritte di seguito, perciò eventuali rivendicazioni nei confronti di Evernote in modi diversi da quelli descritti saranno considerati una violazione dei presenti Termini, e l'utente accetta che Evernote abbia il diritto di far respingere tale azione legale o di terminarla altrimenti",warranty
l'utente accetta altresì di rimborsare a Evernote i costi ragionevolmente sostenuti per la difesa da tale controversia intentata in modo improprio,warranty
"Se l'utente risiede nell'Unione europea (UE), si tenga presente che offriamo la procedura alternativa di risoluzione delle controversie ma che non possiamo offrire una piattaforma europea di risoluzione delle controversie non avendo Evernote una sua sede nell'UE",warranty
"L'utente accetta che, indipendentemente da eventuali disposizioni di legge in senso contrario o dalla procedura di risoluzione delle dispute applicabile, eventuali rivendicazioni o fondamenti d'azione derivanti o correlati all'uso del Servizio da parte dell'utente o altrimenti pertinenti devono essere presentati entro un (1) anno dalla loro insorgenza; in caso contrario, con il presente accordo l'utente accetta di rinunciare per sempre alla presentazione di tale rivendicazione",warranty
"Skyscanner non è un’agenzia di viaggi e, pertanto, non è da ritenersi responsabile, in alcun modo, di fornire, impostare o controllare i prezzi applicabili a nessuna delle opzioni di viaggio o dei prodotti trovati e/o prenotati attraverso i nostri Servizi (“Prodotti di viaggio di parti terze”)",warranty
"Nella misura in cui i nostri Servizi o le nostre Piattaforme permettono di pubblicare, caricare, trasmettere o rendere diversamente disponibile qualunque informazione, immagine, video o altro dato a Skyscanner o ad altri utenti Skyscanner (“Contenuto Utente”), l’utente conferma di",warranty
essere il solo responsabile del Contenuto Utente che ha caricato e di accettare e impegnarsi a non pubblicare nessun elemento per cui non detiene il diritto o il permesso di pubblicazione o per cui non può garantire la licenza a cui si fa riferimento nel paragrafo 2 seguente,warranty
"avere la responsabilità di creare i backup per il Contenuto Utente se ritenuto necessario, riconoscendo che Skyscanner non è tenuta ad archiviare, conservare, pubblicare o rendere disponibile il Contenuto Utente caricato dall’utente",warranty
L’utilizzo dei Servizi e delle Piattaforme Skyscanner è interamente a rischio e pericolo dell’utente,warranty
"Sebbene abbiamo stipulato severe politiche di “accuratezza del prezzo” con tutti i Fornitori di viaggio che ci forniscono i dati di viaggi e facciamo del nostro meglio per garantire che i contenuti presentati su o attraverso i nostri Servizi e le nostre Piattaforme siano aggiornati e precisi, non possiamo garantire l’affidabilità e la precisione di tali contenuti",warranty
"Allo stesso modo, le nostre previsioni di prezzo si basano su dati in nostro possesso che si riferiscono all’andamento dei prezzi del passato, ma non vi è alcuna garanzia che le nostre previsioni siano corrette",warranty
"Forniamo i nostri Servizi e le nostre Piattaforme sulla base “as-is” e decliniamo espressamente ogni tipo di responsabilità, condizione o garanzia, in maniera esplicita o implicita, incluse, ma non solo, le relative garanzie di titolo, di non violazione, di commerciabilità e di precisione, così come ogni garanzia derivante da uso commerciale, corso di negoziazione o corso di esecuzione",warranty
"Nei limiti imposti dalla legge, non forniamo rappresentazioni o garanzie di alcun tipo che i nostri Servizi o le nostre Piattaforme",warranty
"Non vi è alcuna garanzia che le nostre previsioni siano corrette, poiché i prezzi e la disponibilità dei voli dipendono da parti terze, come spiegato sopra",warranty
"L’utente può scegliere di affidarsi alle nostre previsioni, tuttavia, non ne possiamo garantire e non ne garantiamo la precisione e non ci assumiamo alcuna responsabilità per eventuali imprecisioni o per la mancanza di disponibilità dei prezzi indicativi forniti",warranty
"Skyscanner non è un’agenzia di viaggi e non ci occupiamo di fornire nessuna delle opzioni di viaggio mostrate attraverso i nostri Servizi o le nostre Piattaforme, né di definire o controllare i prezzi mostrati",warranty
Skyscanner facilita le prenotazioni con i Fornitori di viaggio ma non è responsabile e non ha nessun obbligo nei confronti dell’utente in relazione a tali prenotazioni,warranty
"Nell’eventualità di insolvenza di uno dei fornitori coinvolti nella Pianificazione di viaggio correlata, la tutela garantita dalla normativa europea in materia di pacchetti turistici non verrà applicata",warranty
"Laddove i nostri Servizi o le nostre Piattaforme contengano collegamenti ad altri siti e risorse fornite da parti terze, questi collegamenti sono da intendersi come offerti a scopo informativo",warranty
Non abbiamo alcun controllo sul contenuto di tali siti o risorse e non ci assumiamo alcuna responsabilità per essi o per eventuali perdite o danni che potrebbero derivare dal loro utilizzo,warranty
Ogni singolo inserzionista è l’unico responsabile per il contenuto del suo materiale pubblicitario e Skyscanner non si assume alcuna responsabilità per il contenuto del materiale pubblicitario,warranty
"Skyscanner può sospendere l’accesso e l’utilizzo da parte dell’utente, in tutto o in parte, senza preavviso e in qualsiasi momento, ad esempio per impedire all’utente di caricare qualsiasi Contenuto Utente, senza incorrere in alcuna responsabilità nei suoi confronti.",warranty
"Anche se non siamo tenuti a farlo, possiamo accedere ai tuoi contenuti, revisionarli, trasmetterli ed eliminarli in qualsiasi momento e per qualsiasi motivo, anche nel caso in cui riteniamo che i tuoi contenuti violino i presenti Termini",warranty
"Rimani comunque unico responsabile dei contenuti da te creati, caricati, pubblicati, inviati o archiviati mediante i Servizi",warranty
"Tuttavia, ti informiamo che se esprimi commenti o suggerimenti spontaneamente, potremo utilizzare le tue idee senza riconoscerti alcun compenso",warranty
Snap Group Limited si riserva il diritto di revisionare tutti i contenuti che compaiono nei Servizi e di rimuovere qualsiasi contenuto che violi i presenti Termini; tuttavia non tutti i contenuti vengono necessariamente revisionati,warranty
"Pertanto non possiamo assumerci, né ci assumiamo, la responsabilità di eventuali contenuti che altri forniscono attraverso i Servizi",warranty
"Tuttavia, poiché non revisioniamo tutti i contenuti, non possiamo garantire che i contenuti dei Servizi siano sempre conformi ai nostri Termini o alle Linee Guida",warranty
Sei responsabile di qualsiasi attività che si verifichi nel tuo account Snapchat,warranty
Ricordare il passcode è una responsabilità unicamente tua,warranty
"I tuoi contenuti in Ricordi potrebbero diventare non disponibili per diverse ragioni, ad esempio per un problema tecnico-operativo o per la nostra decisione di far cessare il tuo account",warranty
"Ci riserviamo il diritto di impostare dei limiti di archiviazione in Ricordi, limiti che potremmo modificare di volta in volta a nostra sola discrezione",warranty
"E così come per gli altri nostri Servizi, il tuo utilizzo di Ricordi potrà occupare dello spazio sul tuo dispositivo e potrebbe essere soggetto a costi relativi alla trasmissione di dati mobili",warranty
"Sei responsabile di tutte le tariffe di telefonia mobile applicabili in relazione all'utilizzo dei nostri Servizi, inclusi i messaggi di testo e le tariffe dati",warranty
"Se utilizzi un servizio, una funzione o una funzionalità gestita da terze parti e resa disponibile attraverso i nostri Servizi (inclusi i Servizi congiunti offerti con terze parti), la relazione tra te e la rispettiva parte sarà disciplinata dalle condizioni di quest'ultima",warranty
Né Snap Group Limited né Snap Inc. sono responsabili per i termini stabiliti da terze parti né per le azioni intraprese in forza dei termini di terze parti,warranty
"Indipendentemente da chi receda dai presenti Termini, sia tu che Snap Group Limited continuate ad essere vincolati dalle Sezioni 3, 6, 9, 10 e 13-22 dei Termini stessi",warranty
"I Servizi sono forniti ""così come sono"" e ""così come disponibili"" e, nei limiti consentiti dalla legge, senza garanzie di alcun tipo, espresse o implicite, incluse, ma non limitate a, garanzie implicite, condizioni o altri termini relativi a commerciabilità, qualità soddisfacente, idoneità a un particolare scopo, titolarità, pacifico godimento, non violazione, o conseguenti a condotta commerciale",warranty
"Inoltre, benché Snap Group Limited si impegni a fornire una buona fruizione da parte degli utenti, non rappresenta né garantisce che",warranty
"i Servizi siano sempre sicuri, esenti da errori e puntuali",warranty
"i Servizi siano sempre funzionanti e senza ritardi, interruzioni o imperfezioni",warranty
qualsiasi contenuto o dato ottenuto mediante i Servizi sia tempestivo o accurato,warranty
"Snap Group Limited, Snap Inc. e le loro consociate declinano ogni responsabilità per qualsiasi contenuto creato, caricato, pubblicato, inviato o archiviato mediante i nostri Servizi da te, da un altro utente o da terze parti.",warranty
"Comprendi e accetti di poter essere esposto a contenuti che potrebbero essere offensivi, illeciti, fuorvianti o comunque inappropriati, senza che Snap Group Limited, Snap Inc. né le loro consociate siano responsabili per alcuno di questi",warranty
"La mancata comunicazione, al momento della prenotazione, della condizione di disabilità può determinare la non disponibilità del servizio e l’impossibilità del trasporto del passeggero",warranty
"Terravision non è obbligata a trasportare animali sulle proprie vetture, fatta eccezione per i cani-guida dei passeggeri ciechi o sordi",warranty
Se il biglietto è alterato o danneggiato non è valido per la corsa prevista sullo stesso,warranty
Il “priority boarding” è garantito solo per gli orari di partenza prenotati e mostrati sul biglietto,warranty
"Il passeggero deve sempre controllare i dati relativi alla prenotazione (luogo di partenza e di arrivo, date, orari, numero dei passeggeri etc.) prima di confermare l’acquisto",warranty
"Anche nel caso di un e-ticket, il passeggero dovrà controllare la correttezza dei dati inseriti sulla schermata prima di procedere al pagamento",warranty
"Se, a seguito di controlli, viene trovato in possesso di un biglietto non valido dovrà abbandonare il bus o, in alternativa, acquistare un altro biglietto direttamente dal conducente",warranty
Terravision si riserva il diritto di confiscare un e-ticket posseduto da un passeggero qualora abbia motivi ragionevoli per considerarlo falso,warranty
"Potrà, inoltre, impedire al passeggero trovato in possesso di tale biglietto di utilizzare i propri servizi e eventualmente procedere per vie legali",warranty
Terravision non è obbligata a sostituire il biglietto in caso di smarrimento o furto dello stesso,warranty
I biglietti Terravision non sono rimborsabili,warranty
"Terravision non è tenuta a rimborsare a causa di prenotazioni errate, modifiche ai piani di viaggio o ritardi/cancellazioni di voli",warranty
Il passeggero ha la responsabilità di recarsi alla fermata più appropriata assicurandosi di salire a bordo del giusto autobus,warranty
Terravision non è responsabile della mancata corsa se conseguenza dell’arrivo in ritardo del passeggero e non è obbligata a ritardare il proprio servizio per attendere lo stesso,warranty
"Terravision non potrà essere considerata responsabile nel caso di incidenti, traffico o tutte quelle cause di forza maggiore non dipendenti dalla nostra volontà che dovessero impedire il normale svolgimento dei nostri servizi",warranty
"Gli utenti che non dovessero attenersi alle indicazioni fornite scegliendo un servizio che non consente tempo a sufficienza per svolgere le normali procedure di imbarco (check-in, controlli di sicurezza etc.) non avranno diritto a rimborsi",warranty
Connessioni:è responsabilità del passeggero quella di pianificare il proprio viaggio affinché vi sia tempo sufficiente per garantire coincidenze con altri mezzi di trasporto,warranty
"Nel caso in cui il passeggero scelga una connessione che non gli permetta di arrivare all’imbarco con il dovuto anticipo, non riceverà alcun tipo di risarcimento",warranty
I conducenti del bus offrono assistenza ai passeggeri per il loro bagaglio ma non sono obbligati a sollevarlo,warranty
